Env,    Account    ,    EKS Cluster Name,    Namespace    ,    Pod    ,    FunctionalDomain    ,    ServiceGroup    ,    ServiceName    ,    ServiceInstance    ,    Mesh @ Label     ,    Mesh @ Annotation    ,    Is SFProxy NS?    ,    Is mesh-control-plane NS?    ,    Using Mesh?
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","kafka-3","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","kafka-4","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","kafka-5","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","kafka-6","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","kafka-7","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","kafka-8","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","kafka-9","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","zk-0","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","zk-1","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","zk-2","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","ajna-cruisecontrol-857649f9b6-fnt7r","core1","ajna","ajnaloadmgr","ajnaloadmgr1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","ajna-kafkamonitor-6985c87c57-z7df8","core1","ajna","ajnakmf","ajnakmf1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","kafka-autoscaler-6d7658749b-dw24z","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","ajnalocal1","topics-api-d44d9654f-4mlj5","core1","ajna","ajnatopicapi","ajnatopicapi1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","stride-eks-components","metadata-concealer-28fdz","core1","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","stampy-webhook","stampy-webhook-synthetic-test-runner-545fd8b468-mdf9k","core1","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","stampy-webhook","stampy-webhook-synthetic-test-target-7499f7dc49-9z9br","core1","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","stampy-webhook","zstampy-webhook-webhook-deployment-59896b9576-76shr","core1","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","opa","opa-5594bbc764-4s4fk","core1","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","madkub-webhook","madkub-injector-webhook-deployment-6568df69f4-bpl28","core1","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","dva-system","kube-state-metrics-0","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","dva-system","collectd-4b2jx","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","dva-system","metrics-server-ff68f9d57-9w8xt","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","dva-system","sfdc-cluster-logging-ds-6jkqv","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","dva-system","sfdc-cluster-metrics-deploy-79f4785c9c-hbjxg","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","dva-system","sfdc-cluster-metrics-ds-6hrrk","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_AJA","k8s","collection-webhook","collection-injector-webhook-deployment-7675d65566-6nnmv","core1","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","sfdc-system","kube-node-recycler-6dc89c4c6-j7dpq","foundation","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","madkub-injector-watchdog","madkub-injector-watchdog-548cd5458c-9tjdt","foundation","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","kube-system","aws-load-balancer-controller-7798f9d69d-jhvrr","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","kube-system","aws-node-29cdx","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","kube-system","cluster-autoscaler-8495d57f4c-727ck","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","kube-system","coredns-688ff7dff6-gzhnc","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","kube-system","ebs-csi-controller-5465f67b-2clqp","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","kube-system","ebs-csi-node-2t99j","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","kube-system","kube-proxy-2f2w8","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","kube-system","snapshot-controller-76d5bbb598-jxf7z","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","kube-system","snapshot-validation-8f5b4db6b-9khv5","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-0","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-1","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-10","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-11","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-2","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-3","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-4","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-5","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-6","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-7","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-8","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-9","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","mirus-blob-a-0","foundation","ajna","ajnamirus","ajnamirus1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","mirus-blob-a-1","foundation","ajna","ajnamirus","ajnamirus1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","mirus-blob-a-2","foundation","ajna","ajnamirus","ajnamirus1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","mirus-blob-b-0","foundation","ajna","ajnamirus","ajnamirus1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","mirus-blob-b-1","foundation","ajna","ajnamirus","ajnamirus1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","mirus-blob-b-2","foundation","ajna","ajnamirus","ajnamirus1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","mirus-blob-c-0","foundation","ajna","ajnamirus","ajnamirus1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","mirus-blob-c-1","foundation","ajna","ajnamirus","ajnamirus1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","mirus-blob-c-2","foundation","ajna","ajnamirus","ajnamirus1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","prodo-0","foundation","ajna","ajnaendpoint","ajnaendpoint1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","prodo-1","foundation","ajna","ajnaendpoint","ajnaendpoint1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","prodo-2","foundation","ajna","ajnaendpoint","ajnaendpoint1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","prodo-3","foundation","ajna","ajnaendpoint","ajnaendpoint1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","prodo-4","foundation","ajna","ajnaendpoint","ajnaendpoint1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","prodo-5","foundation","ajna","ajnaendpoint","ajnaendpoint1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","zk-0","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","zk-1","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","zk-2","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","ajna-cruisecontrol-c798594fd-qcwmh","foundation","ajna","ajnaloadmgr","ajnaloadmgr1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","ajna-kafkamonitor-674d8fd8b7-r729z","foundation","ajna","ajnakmf","ajnakmf1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","ajna-prodo-lionsgate-7d868589cc-ds746","foundation","ajna","ajnaendpoint","ajnaendpoint1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","ajnalocal1","kafka-autoscaler-74b97f564b-c69tx","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","stride-eks-components","metadata-concealer-557ph","foundation","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","stampy-webhook","stampy-webhook-synthetic-test-runner-5bd878cb76-m96gc","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","stampy-webhook","stampy-webhook-synthetic-test-target-5dc9cc6749-wdj28","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","stampy-webhook","zstampy-webhook-webhook-deployment-596c8db47b-4bsjw","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","opa","opa-75bb5d8764-4s9b2","foundation","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","madkub-webhook","madkub-injector-webhook-deployment-6c55c5c658-9t8qh","foundation","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","dva-system","kube-state-metrics-0","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","dva-system","collectd-26psn","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","dva-system","metrics-server-f977b5fbf-n6wgf","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","dva-system","sfdc-cluster-logging-ds-7zrkc","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","dva-system","sfdc-cluster-metrics-deploy-b7bd8dc8f-cmwv9","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","dva-system","sfdc-cluster-metrics-ds-4f24s","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_AJA","k8s","collection-webhook","collection-injector-webhook-deployment-6984949b67-dznf9","foundation","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","authz-opa-webhook","authz-opa-webhook-test-5bd654445f-shtqw","foundation","stride","authzwebhook","authzwebhook1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","authz-opa-webhook","xauthz-opa-webhook-deployment-7cf874f4b-cl2dt","foundation","stride","authzwebhook","authzwebhook1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","sfdc-system","kube-node-recycler-664fdf9f89-xp6cj","foundation","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","security-profiles-operator","security-profiles-operator-58898dc776-88fnt","foundation","syssec-container-security","spo","spo1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","security-profiles-operator","security-profiles-operator-webhook-675c9bf8b6-6qz28","foundation","syssec-container-security","spo","spo1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","madkub-injector-watchdog","madkub-injector-watchdog-7dc6bc5f99-bzk7t","foundation","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","kube-system","aws-load-balancer-controller-f65db9b8c-2ks87","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","kube-system","aws-node-44mcm","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","kube-system","cluster-autoscaler-6bd954fcbf-nx47j","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","kube-system","coredns-54685d6f69-2cm8g","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","kube-system","ebs-csi-controller-77f64b874b-bgqv4","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","kube-system","ebs-csi-node-2pj6p","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","kube-system","kube-proxy-ddrk7","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","kube-system","snapshot-controller-7f6b5ffdb-rjwvn","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","kube-system","snapshot-validation-758755f9c4-4cdf7","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","sam-system","host-path-permission-setter-79r64","foundation","sam","sam",,"null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","stride-eks-components","metadata-concealer-5p4lw","foundation","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","system","kube-synthetic-scaler-877897579-m9286","foundation","sam","kubesyntheticscaler","kubesyntheticscaler1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","system","kube-synthetic-scaler-fit-target-599588df77-dchfp","foundation","sam","kubesyntheticscaler","kubesyntheticscaler1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","stampy-webhook","stampy-webhook-synthetic-test-runner-55567cd885-tdcpr","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","stampy-webhook","stampy-webhook-synthetic-test-target-86b874694-w4v8p","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","stampy-webhook","zstampy-webhook-webhook-deployment-59fbff749f-6qktj","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","opa","opa-65865db4b9-2mpct","foundation","sam","sam","sam-control1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","madkub-webhook","madkub-injector-webhook-deployment-747d46fc69-jvbqb","foundation","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","dva-system","kube-state-metrics-0","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","dva-system","kube-state-metrics-1","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","dva-system","kube-state-metrics-2","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","dva-system","collectd-45q26","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","dva-system","metrics-server-bc48d6f59-9m59t","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","dva-system","sfdc-cluster-logging-ds-24jwt","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","dva-system","sfdc-cluster-metrics-deploy-56b48ffb8d-v9qlx","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","dva-system","sfdc-cluster-metrics-ds-26rf5","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","collection-webhook","collection-injector-webhook-deployment-7dc4d88786-bhqtk","foundation","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","cert-manager","cert-manager-7b8b9c5d75-2kgtk","foundation","syssec-container-security","spo","spo1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","cert-manager","cert-manager-cainjector-5667fdffc7-2crqk","foundation","syssec-container-security","spo","spo1","null","null",false,false,false
"aag-stage1","SS_FD_SAM","sam-control1","cert-manager","cert-manager-webhook-689d7947f7-7rxqb","foundation","syssec-container-security","spo","spo1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","sfdc-system","kube-node-recycler-788767fd4-sqbkd","crypto","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","madkub-injector-watchdog","madkub-injector-watchdog-594d959848-9jknm","crypto","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kube-system","aws-load-balancer-controller-8ff9fbdcd-nnjvg","crypto","kms","kmsinfra","kmsinfra1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kube-system","aws-node-2w278","crypto","kms","kmsinfra","kmsinfra1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kube-system","cluster-autoscaler-5c57dbd656-2nj7s","crypto","kms","kmsinfra","kmsinfra1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kube-system","ebs-csi-controller-6c9f95ff86-n2bt4","crypto","kms","kmsinfra","kmsinfra1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kube-system","ebs-csi-node-2t9lq","crypto","kms","kmsinfra","kmsinfra1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kube-system","kube-proxy-5t9sj","crypto","kms","kmsinfra","kmsinfra1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kube-system","snapshot-controller-5c88d8f848-gq5x2","crypto","kms","kmsinfra","kmsinfra1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kube-system","snapshot-validation-654bcbfdc8-2p8r4","crypto","kms","kmsinfra","kmsinfra1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","stride-eks-components","metadata-concealer-2zckf","crypto","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","stampy-webhook","stampy-webhook-synthetic-test-runner-7fc496d7b4-zsccx","crypto","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","stampy-webhook","stampy-webhook-synthetic-test-target-68b7478bd5-qbbvt","crypto","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","stampy-webhook","zstampy-webhook-webhook-deployment-5894dc797f-gd9vj","crypto","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","cockroachdb-0","crypto","kms","smszk","smszk1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","cockroachdb-1","crypto","kms","smszk","smszk1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","cockroachdb-2","crypto","kms","smszk","smszk1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","cockroachdb-3","crypto","kms","smszk","smszk1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","cockroachdb-4","crypto","kms","smszk","smszk1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","cockroachdb-5","crypto","kms","smszk","smszk1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","cockroachdb-6","crypto","kms","smszk","smszk1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","cockroachdb-7","crypto","kms","smszk","smszk1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","cockroachdb-8","crypto","kms","smszk","smszk1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","kms-settings-reader-0","crypto","kms","smscanary","smscanary1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","smsapi-6f78b9f554-6pwfs","crypto","kms","smsapi","smsapi1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","smsapi-ops-57cb4b99c8-wj6mr","crypto","kms","smsapi","smsapi1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","kms","smscanary-8687d4f45-pwxnh","crypto","kms","smscanary","smscanary1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","opa","opa-7898d4864c-dv2m9","crypto","kms","kmsinfra","kmsinfra1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","madkub-webhook","madkub-injector-webhook-deployment-696bddb4cf-czct9","crypto","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","dva-system","kube-state-metrics-0","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","dva-system","kube-state-metrics-1","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","dva-system","kube-state-metrics-2","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","dva-system","collectd-2lq64","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","dva-system","metrics-server-6d679bfb65-fwg55","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","dva-system","sfdc-cluster-logging-ds-2rk7s","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","dva-system","sfdc-cluster-metrics-deploy-6f768d8546-4x9xd","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","dva-system","sfdc-cluster-metrics-ds-2f9xg","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_KMS","kms-services","collection-webhook","collection-injector-webhook-deployment-86bc949bd6-94jr4","crypto","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_C1_FIT","fitrestricted1","fit","fit-validation-tests-7f475fcd-jgft5","core1","fit","integration-test-servicer","fit-test-twisterr1","null","false",false,false,false
"aag-stage1","SS_C1_FIT","fitrestricted1","opa","opa-fc978964-7vdzj","core1","fit","fit-controller-servicer","fit-controller-servicer1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","sfdc-system","kube-node-recycler-68ff4d7467-ktzvl","crypto","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","madkub-injector-watchdog","madkub-injector-watchdog-66d9dbf77b-9wmpc","crypto","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","kube-system","aws-load-balancer-controller-65f9dc958f-m5b7p","crypto","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","kube-system","cluster-autoscaler-689775cf77-58vmg","crypto","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","stride-eks-components","metadata-concealer-7mv55","crypto","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-runner-84c44f7f44-zfvg4","crypto","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-target-57b644ff4f-ltgg2","crypto","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","stampy-webhook","zstampy-webhook-webhook-deployment-7bb9fc87bc-kmrks","crypto","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","fit","cloudbastion-fit-tests-6fff885f45-bz5vk","crypto","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_CY_FIT","fit1","fit","dns-fit-tests-c5fb5c867-9c8zt","crypto","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_CY_FIT","fit1","fit","fit-controller-6df5bcb4c6-lgwvz","crypto","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","fit","fit-controller-service-fit-tests-7767d8859f-lddjn","crypto","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_CY_FIT","fit1","fit","fit-test-twister-9cb946bbc-24dv5","crypto","fit","fit-test-twister",,"null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","fit","fit-test-twister-fit-tests-677798d865-5gpbq","crypto","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_CY_FIT","fit1","fit","fit-validation-tests-5549f7fc4b-shcr2","crypto","fit","integration-test-service","fit-test-twister1","null","false",false,false,false
"aag-stage1","SS_CY_FIT","fit1","fit","kms-fit-tests-7bc565d6c7-dwgkz","crypto","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_CY_FIT","fit1","fit","publicproxy-fit-tests-659b7cdccc-m2hlb","crypto","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_CY_FIT","fit1","fit","soter-connectivity-fit-tests-7f88845459-gjkv9","crypto","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_CY_FIT","fit1","opa","opa-85c7656d9b-4df4z","crypto","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
